locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
"bull valley, bull valley mountain",united states,utah,washington,38.964966,-111.626026,no,Low(50),,"38.964966,-111.626026,BULL VALLEY MOUNTAIN|Unavailable|Unavailable|Low(50),38.688858,-112.460215,BULL VALLEY|Unavailable|Unavailable|Low(41),37.472762,-112.120191,BULL VALLEY|Unavailable|Unavailable|Low(41),38.046353,-113.782192,BULL VALLEY|Unavailable|Unavailable|Low(41),37.999987,-110.050688,BULL VALLEY|Unavailable|Unavailable|Low(41),40.256623,-111.606863,Y MOUNTAIN|Unavailable|Unavailable|Low(27)",da8ddae0-0bd0-4f4b-aa19-1d053a6451fe
7 miles s of cotopaxi,united states,colorado,fremont county,38.268789,-105.688059,no,High(83),,"38.268789,-105.688059,Distance South of COTOPAXI|Unavailable|Unavailable|High(83)",3e5b776d-f211-400c-a3ff-30748d530ad7
"4 miles n of echo, near freemont",united states,colorado,fremont county,38.500766,-105.538887,no,High(79),,"38.500766,-105.538887,Distance North of ECHO|Unavailable|Unavailable|High(79)",3e8bdbcd-7dd3-4969-8078-da02b26a77a8
e side of dolores river,united states,colorado,san miguel county,38.151227,-108.88913,no,Low(46),,"38.151227,-108.88913,DOLORES RIVER->snapped to Dolores River|Unavailable|Unavailable|Low(46),37.880865,-108.820664,DOLORES->snapped to Dolores River|CO:ppl:2784@PPL@33.0087416661342@-31.4858166180642|Unavailable|Low(41)",fa561708-d4d0-4856-a104-9cde7338495b
"spink canyon, 20 miles n of loma",united states,colorado,garfield county,39.459144,-108.487036,no,Low(42),,"39.459144,-108.487036,SPINK CANYON|Unavailable|Unavailable|Low(42)",fb48b921-8f99-4db1-9048-3d447cfd8def
"s side of kimball creek, near debeque",united states,colorado,garfield county,39.459772,-108.32211,no,Low(55),,"39.459772,-108.32211,KIMBALL CREEK->snapped to Kimball Creek|Unavailable|Unavailable|Low(55),39.366195,-107.909486,KIMBALL CREEK->snapped to Kimball Creek|Unavailable|Unavailable|Low(43)",af92880c-f8de-4391-a211-1f43890f7846
between grizzly and no name creek,united states,colorado,garfield county,39.560226,-107.300228,no,Low(55),,"39.560226,-107.300228,NO NAME CREEK->snapped to No Name Creek|Unavailable|Unavailable|Low(55),39.631543,-108.420637,NO NAME CREEK->snapped to No Name Creek|Unavailable|Unavailable|Low(55),39.561671,-107.294196,NO NAME->snapped to No Name Creek|Unavailable|Unavailable|Low(49),39.557131,-107.25349,GRIZZLY->snapped to Grizzly|Unavailable|Unavailable|Low(49)",b32d2d99-7bd6-4cba-8f47-c9ece962cee2
near trout creek lodge on conejos river,united states,colorado,conejos county,37.303861,-105.736049,no,Low(55),,"37.303861,-105.736049,CONEJOS RIVER->snapped to Conejos River|Unavailable|Unavailable|Low(55),37.094688,-106.020581,CONEJOS->snapped to Conejos River|Unavailable|Unavailable|Low(49)",5831a0f9-e7d6-4a38-88ed-57e029c0fc57
montrose,united states,colorado,montrose county,38.47832,-107.876174,no,High(84),,"38.47832,-107.876174,MONTROSE|CO:ppl:2918@PPL|Unavailable|High(84)",8e92f5e7-8a84-4b0d-b2c4-5b308840ee5d
near hooper,united states,colorado,saguache county,37.742778,-105.875299,no,Medium(52),,"37.742778,-105.875299,Near HOOPER|CO:ppl:2857@PPL|Unavailable|Medium(52)",98c2af03-6eef-47ff-8f06-f7b525de37fd
granby,united states,colorado,grand county,40.086097,-105.93946,no,High(82),,"40.086097,-105.93946,GRANBY|CO:ppl:2837@PPL|Unavailable|High(82)",c0c216a9-4b6f-471a-80a4-5900d1914da1
"buck creek, 7 mi ne of deer lake, stevens co., washington",united states,washington,stevens,48.197105,-117.502161,no,High(91),,"48.197105,-117.502161,Distance NorthEast of DEER LAKE->snapped to Buck Creek|WA:water:97425@LAKE@7.07581897420744@33.4208338832323|Unavailable|High(91),48.198302,-117.50826,Distance NorthEast of %STEVENS COUNTY%->snapped to Buck Creek|WA:cnty:53065@CNTYCNTR@21.1348582362844@130.866510091037|Unavailable|Medium(51),48.198302,-117.50826,Distance NorthEast of %STEVENS COUNTY%->snapped to Buck Creek|Unavailable|Unavailable|Medium(50)",89acffc8-c154-4790-bfb5-744f4d040cbc
"casey gulch, south fork boise river, idaho",united states,idaho,elmore,43.599717,-115.065505,no,Medium(73),,"43.599717,-115.065505,(g1)South Fork Boise River->snapped to South Fork Boise River|Unavailable|Unavailable|Medium(73),43.563909,-115.266697,CASEY GULCH->snapped to Casey Gulch|Unavailable|Unavailable|Low(53),43.643854,-115.754993,SOUTH FORK BOISE RIVER->snapped to Boise River|Unavailable|Unavailable|Low(52)",23d5df31-8d55-45c8-8a25-ea4ba73404e4
"upper skagit, whatcom co., washington",united states,washington,whatcom,48.829615,-121.872822,no,Low(45),,"48.829615,-121.872822,WHATCOM COUNTY|WA:cnty:53073@CNTYCNTR|Unavailable|Low(45),48.829745,-121.87283,WHATCOM COUNTY|Unavailable|Unavailable|Low(44)",7e57b4f6-8088-4594-8428-5303289754bc
kaslo,canada,british columbia,central kootenay regional district,49.910556,-116.905,no,High(80),,"49.910556,-116.905,KASLO|Unavailable|Unavailable|High(80)",27700979-9945-4af5-b6e9-e6499b72f8c3
rat hole canyon,united states,colorado,garfield county,39.592749,-109.166779,no,High(90),,"39.592749,-109.166779,RAT HOLE CANYON|Unavailable|Unavailable|High(90),40.80276,-105.46638,At HOLE CANYON|Unavailable|Unavailable|Medium(56)",4879352c-3b07-4e33-8c6e-78ebb180b823
zenobia park,united states,colorado,moffat county,40.353312,-106.918661,no,Low(34),,"40.353312,-106.918661,PARK|Unavailable|Unavailable|Low(34)",4c05e7ef-42d4-4395-beec-2aadee3c96b2
wetmore,united states,colorado,custer county,38.238058,-105.084711,no,High(82),,"38.238058,-105.084711,WETMORE|Unavailable|Unavailable|High(82)",dd58fc12-be20-497a-8b54-be86bc2a8731
south canyon,united states,colorado,garfield county,39.444976,-108.953162,no,High(87),,"39.444976,-108.953162,SOUTH CANYON|Unavailable|Unavailable|High(87)",b4950c85-b18b-4e7c-a5cf-e87714afd3eb
20 miles n of fruita,united states,colorado,mesa county,39.44879,-108.728988,no,High(82),,"39.44879,-108.728988,Distance North of FRUITA|CO:ppl:2824@PPL@20@0|Unavailable|High(82)",b854bb47-0444-4af3-bf7b-7199167047e4
"cashmere, chelan co., washington",united states,washington,chelan,47.869207,-120.618973,no,Low(44),,"47.869207,-120.618973,CHELAN COUNTY|WA:cnty:53007@CNTYCNTR|Unavailable|Low(44),47.869104,-120.618905,CHELAN COUNTY|Unavailable|Unavailable|Low(43),47.522346,-120.469802,CASHMERE|WA:ppl:23582@PPL|Unavailable|Low(39),47.84097,-120.016459,CHELAN|WA:ppl:23592@PPL|Unavailable|Low(37)",7ba5d657-dbae-4bbc-85ef-df0feed5fae4
dayton,united states,texas,liberty,30.046605,-94.885203,no,High(82),,"30.046605,-94.885203,DAYTON|TX:ppl:21610@PPL|Unavailable|High(82)",166a5b8b-f7c2-43d5-b3c6-ceb03ce08376
"plain, chelan co., washington",united states,washington,chelan,47.869207,-120.618973,no,Low(44),,"47.869207,-120.618973,CHELAN COUNTY|WA:cnty:53007@CNTYCNTR|Unavailable|Low(44),47.869104,-120.618905,CHELAN COUNTY|Unavailable|Unavailable|Low(43),47.84097,-120.016459,CHELAN|WA:ppl:23592@PPL|Unavailable|Low(37),47.762622,-120.657315,PLAIN|Unavailable|Unavailable|Low(35)",0c426edd-8107-490c-aacf-9504bf639dd9
n of estes park,united states,colorado,larimer county,40.377206,-105.521665,no,Low(41),,"40.377206,-105.521665,ESTES PARK|CO:ppl:2803@PPL|Unavailable|Low(41),40.393595,-105.49472,ESTES PARK|Unavailable|Unavailable|Low(40)",873589a7-e1e8-4d98-920e-69dd445b5b46
between sinbad valley and rock creek [sw of grand junction],united states,colorado,mesa county,39.135896,-107.829473,no,Low(48),,"39.135896,-107.829473,GRAND JUNCTION->snapped to Rock Creek|CO:ppl:2838@PPL@38.9880271368162@82.4393900670319|Unavailable|Low(48),39.13178,-107.82818,SINBAD VALLEY->snapped to Rock Creek|Unavailable|Unavailable|Low(46),39.135896,-107.829473,ROCK CREEK->snapped to Rock Creek|Unavailable|Unavailable|Low(43)",1a490afb-289b-4f8a-9cfd-5689ea769de9
"rosarinho, sampaio lake, madeira river",brazil,amazonas,manicore,-5.875278,-61.390278,no,Low(39),,"-5.875278,-61.390278,ROSARINHO|Unavailable|Unavailable|Low(39),-5.905,-61.439444,ROSARINHO|Unavailable|Unavailable|Low(39)",3f0358ad-0462-46f1-9473-e08ed3be2daa
"garden valley, idaho",united states,idaho,boise,44.086283,-115.966231,no,Low(43),,"44.086283,-115.966231,GARDEN VALLEY|Unavailable|Unavailable|Low(43),44.089894,-115.952064,GARDEN VALLEY|Unavailable|Unavailable|Low(43)",6d2a71dc-11b0-4bef-a6aa-45f1ac083c6f
bloomington,united states,illinois,mclean,40.484203,-88.993687,no,High(87),,"40.484203,-88.993687,BLOOMINGTON|IL:ppl:5171@PPL|Unavailable|High(87)",5bf8c762-296b-46ed-b2c9-3961f96e3061
la lejia,peru,amazonas,chachapoyas,-5.117659,-75.76582,no,Low(35),,"-5.117659,-75.76582,LEJIA|Unavailable|Unavailable|Low(35)",4482d88f-4d61-4d2c-be40-52c6f7f86e94
near gateway,united states,colorado,mesa county,38.682484,-108.975109,no,Medium(52),,"38.682484,-108.975109,Near GATEWAY|Unavailable|Unavailable|Medium(52)",71e74b92-8b11-441e-a281-70ae0ee30561
near whitewater,united states,colorado,mesa county,38.991093,-108.453423,no,Medium(55),,"38.991093,-108.453423,Near WHITEWATER|Unavailable|Unavailable|Medium(55)",568c5b20-cebe-4045-82a7-8b870ee72a04
"12 miles s of canyon city, oak creek canyon",united states,colorado,fremont county,38.265034,-105.721303,no,Medium(42),,"38.265034,-105.721303,Distance South of %OAK CREEK%->snapped to Oak Creek|Unavailable|Unavailable|Medium(42),38.354156,-105.18165,Distance South of %OAK CREEK%->snapped to Oak Creek|Unavailable|Unavailable|Medium(42)",57c83a85-a5da-42db-9be2-bd32283024dd
texas creek,united states,colorado,fremont county,38.41031,-105.583524,no,High(98),,"38.41031,-105.583524,TEXAS CREEK->snapped to Texas Creek|Unavailable|Unavailable|High(98),38.410409,-105.583506,TEXAS CREEK->snapped to Texas Creek|Unavailable|Unavailable|High(98)",4061e40b-7b9b-423b-b8c9-643679272bad
"red rock springs, 7400 ft, white pine mtns., white pine co., nevada",united states,nevada,white pine,39.442195,-114.901684,no,Low(48),,"39.442195,-114.901684,WHITE PINE COUNTY|NV:cnty:32033@CNTYCNTR|Unavailable|Low(48),39.442161,-114.901588,WHITE PINE COUNTY|Unavailable|Unavailable|Low(47),39.936595,-115.807,ROCK SPRINGS|Unavailable|Unavailable|Low(42),39.85973,-114.472927,ROCK SPRINGS|Unavailable|Unavailable|Low(42),39.712441,-114.151391,ROCK SPRINGS|Unavailable|Unavailable|Low(42),39.653263,-115.613656,ROCK SPRINGS|Unavailable|Unavailable|Low(42),39.051602,-115.378085,RED ROCK SPRING|Unavailable|Unavailable|Low(32),39.457753,-115.072631,ROCK SPRING|Unavailable|Unavailable|Low(28),40.009934,-114.567798,ROCK SPRING|Unavailable|Unavailable|Low(28),39.181621,-114.37415,ROCK SPRING|Unavailable|Unavailable|Low(28),39.201115,-114.284956,ROCK SPRING|Unavailable|Unavailable|Low(28),39.029286,-115.423387,ROCK SPRING|Unavailable|Unavailable|Low(28),38.882734,-114.663664,ROCK SPRING|Unavailable|Unavailable|Low(28),39.668701,-114.92587,ROCK SPRING|Unavailable|Unavailable|Low(28)",f0824c6a-60b1-4767-a690-210921a52ac3
snaring,canada,alberta,census division 15,53.075,-118.078333,no,High(82),,"53.075,-118.078333,SNARING|Unavailable|Unavailable|High(82)",82272354-1a50-49fd-98f4-7e4fecc576e9
maybell,united states,colorado,moffat county,40.517746,-108.087028,no,High(82),,"40.517746,-108.087028,MAYBELL|Unavailable|Unavailable|High(82)",9e6f7fa4-9357-4399-b09d-e4437131956c
mahogany ridge of cold spring mountain,united states,colorado,moffat county,40.895239,-108.871504,no,Low(50),,"40.895239,-108.871504,COLD SPRING MOUNTAIN|Unavailable|Unavailable|Low(50),40.965005,-107.32631,COLD SPRING|Unavailable|Unavailable|Low(41),40.866901,-108.827838,COLD SPRING|Unavailable|Unavailable|Low(41)",64ba00d1-f9c6-452e-a4bf-e2f58d5352c2
durango,united states,colorado,la plata county,37.27528,-107.880067,no,High(83),,"37.27528,-107.880067,DURANGO|CO:ppl:2787@PPL|Unavailable|High(83)",06a52b13-535f-4dad-8692-92b6c9f7c750
"hermosa canyon, 15 miles nw of durango",united states,colorado,la plata county,37.428925,-108.073351,no,High(83),,"37.428925,-108.073351,Distance NorthWest of DURANGO|CO:ppl:2787@PPL@15@315|Unavailable|High(83),37.415278,-107.835344,HERMOSA|Unavailable|Unavailable|Low(37)",d435faaa-bdd5-46ce-acc2-e14da2ba79f2
trapped in mountains near fruita,united states,colorado,mesa county,39.15887,-108.728988,no,Medium(52),,"39.15887,-108.728988,Near FRUITA|CO:ppl:2824@PPL|Unavailable|Medium(52)",b469beb1-b096-4f1e-b0ca-b8598957ea82
"spink canyon, near fruita",united states,colorado,garfield county,39.459144,-108.487036,no,Low(42),,"39.459144,-108.487036,SPINK CANYON|Unavailable|Unavailable|Low(42)",2d1763e7-ffd0-404c-bc45-3f0f3f7889b9
near vernon,canada,british columbia,north okanagan regional district,50.266667,-119.266667,no,Medium(52),,"50.266667,-119.266667,Near VERNON|CAN:muni:730@PPL|Unavailable|Medium(52)",8de6d828-c753-4a4b-b050-4dab9fdcc60e
"t36n, r8e, sec 27, skagit co., washington",united states,washington,skagit,48.5799,-121.7555,no,High(85),,"48.5799,-121.7555,36N8E27|Unavailable|Unavailable|High(85),48.482076,-121.801607,SKAGIT COUNTY|WA:cnty:53057@CNTYCNTR|Unavailable|Low(44),48.48215,-121.80227,SKAGIT COUNTY|Unavailable|Unavailable|Low(43)",96c1675a-5f81-4046-9367-04cd22ea2494
"ca 29 mi e, 8 mi e del rio, russell ranch near loma alta",united states,texas,val verde,29.361793,-100.280366,no,High(83),,"29.361793,-100.280366,Distance EAST of  then EAST of DEL RIO|Unavailable|Unavailable|High(83),29.917987,-100.774543,Near LOMA ALTA|Unavailable|Unavailable|Medium(54)",8f88219d-b88a-435a-95a7-1d4c70bceb5a
"fiddle creek range, jasper national park",canada,alberta,,52.75,-118.166667,no,Low(51),,"52.75,-118.166667,JASPER NATIONAL PARK|CAN:park:156@PRK|Unavailable|Low(51),52.883333,-118.083333,JASPER|CAN:muni:1203@PPL|Unavailable|Low(37)",6c21d287-5a47-4e09-b197-c8bacb57a968
25 miles northeast of flamingo,united states,florida,dade,25.398339,-80.641653,no,High(83),,"25.398339,-80.641653,Distance NorthEast of FLAMINGO|Unavailable|Unavailable|High(83),28.638342,-81.081908,Distance NorthEast of FLAMINGO|Unavailable|Unavailable|High(83)",ac5fa35b-2991-45df-aab8-6ef43db6fa84
sugar pine,united states,california,placer,37.441051,-119.634318,no,High(85),,"37.441051,-119.634318,SUGAR PINE|Unavailable|Unavailable|High(85)",c3ed584b-6850-4978-9040-9bbc17594b2b
"mogollon mountains, near flagstaff",united states,arizona,coconino,35.198067,-111.651272,no,Medium(55),,"35.198067,-111.651272,Near FLAGSTAFF|AZ:ppl:909@PPL|Unavailable|Medium(55)",8caef753-bb07-4d56-9189-773127b810ce
clear creek,united states,arizona,yavapai,34.52197,-111.818483,no,High(86),,"34.52197,-111.818483,CLEAR CREEK|Unavailable|Unavailable|High(86)",938ec6d0-ced4-433d-9b41-a2241a295d37
"fort verde, cliff dwelling",united states,arizona,yavapai,34.879187,-112.299334,no,Low(44),,"34.879187,-112.299334,CLIFF DWELLING|Unavailable|Unavailable|Low(44),34.716132,-111.994878,VERDE|Unavailable|Unavailable|Low(35)",987de32e-962c-4cb7-a22f-b7dda86fb7a0
san antonio,united states,texas,bexar,29.424122,-98.493628,no,High(87),,"29.424122,-98.493628,SAN ANTONIO|TX:ppl:22480@PPL|Unavailable|High(87),29.465053,-98.476456,(g1)San Antonio|Unavailable|Unavailable|Medium(56)",53073304-bffc-42d4-ae52-2c3d53d19ab0
"sierra madre mountains, alamos river",mexico,chihuahua,,29.95,-108.183333,no,Low(42),,"29.95,-108.183333,SIERRA MADRE|Unavailable|Unavailable|Low(42),26.833333,-105.65,ALAMOS|Unavailable|Unavailable|Low(36),27.983333,-104.183333,ALAMOS|Unavailable|Unavailable|Low(36),31.433333,-107.5,ALAMOS|Unavailable|Unavailable|Low(36),27.316667,-106.316667,ALAMOS|Unavailable|Unavailable|Low(36),28.188059,-107.104393,ALAMOS|Unavailable|Unavailable|Low(36)",55fc45e4-5a3f-41d9-aefe-933d544acd9b
bishop creek area,united states,california,mariposa,37.6074,-119.720909,no,Low(54),,"37.6074,-119.720909,BISHOP CREEK->snapped to Bishop Creek|Unavailable|Unavailable|Low(54)",49ab61f0-4648-4af8-8427-4f6678d1e654
okanagan.,canada,british columbia,,50.366667,-119.35,no,High(83),,"50.366667,-119.35,OKANAGAN|Unavailable|Unavailable|High(83)",a9d9b1ad-a1f8-4659-ae0e-e42ea78b6def
"cascade valley, banff national park",canada,alberta,,51.15,-115.666667,no,Low(50),,"51.15,-115.666667,BANFF NATIONAL PARK|CAN:park:157@PRK|Unavailable|Low(50),51.166667,-115.566667,BANFF|CAN:muni:887@PPL|Unavailable|Low(36)",dd3733c9-d495-4651-aea7-024995af3794
zeballos,canada,british columbia,,49.983333,-126.85,no,High(84),,"49.983333,-126.85,ZEBALLOS|CAN:muni:243@PPL|Unavailable|High(84)",f1341afb-cbad-4c16-b0fb-41b8aedb9c36
"whipsaw creek, princeton",canada,british columbia,,49.369167,-120.558056,no,Low(43),,"49.369167,-120.558056,WHIPSAW CREEK|Unavailable|Unavailable|Low(43),49.45,-120.5,PRINCETON|Unavailable|Unavailable|Low(39),50.198333,-121.583611,SAW CREEK|Unavailable|Unavailable|Low(26),53.854167,-121.921389,SAW CREEK|Unavailable|Unavailable|Low(26)",c317b808-0d29-4e55-a31b-cc73b37e8872
tucannon river,united states,washington,columbia,46.554497,-118.177074,no,High(100),,"46.554497,-118.177074,TUCANNON RIVER->snapped to Tucannon River|Unavailable|Unavailable|High(100),46.488721,-117.960285,TUCANNON->snapped to Tucannon River|Unavailable|Unavailable|Low(50),46.554429,-118.177339,TUCANNON->snapped to Tucannon River|Unavailable|Unavailable|Low(47)",432c4fef-f612-4028-a5c2-94e325f696b2
iron river,canada,british columbia,,49.939444,-125.416667,no,High(85),,"49.939444,-125.416667,IRON RIVER|Unavailable|Unavailable|High(85)",19cf4a2f-acd1-4c40-b910-89f328485efa
iquitos,peru,loreto,maynas,-3.749125,-73.253828,no,High(82),,"-3.749125,-73.253828,IQUITOS|Unavailable|Unavailable|High(82)",8ce7be87-351c-4267-9531-f7545652854f
"wilson creek, british columbia, utm: e 483100, n 5433800, canada",canada,british columbia,,54,-125,no,Low(46),,"54,-125,BRITISH COLUMBIA|Unavailable|Unavailable|Low(46),49.438333,-123.709722,WILSON CREEK|Unavailable|Unavailable|Low(42),55.046111,-128.276667,WILSON CREEK|Unavailable|Unavailable|Low(42),49.15,-122.05,WILSON CREEK|Unavailable|Unavailable|Low(42),54.247778,-122.776944,WILSON CREEK|Unavailable|Unavailable|Low(42),53.437222,-132.266667,WILSON CREEK|Unavailable|Unavailable|Low(42),59.3275,-133.4775,WILSON CREEK|Unavailable|Unavailable|Low(42),49.65,-126.165278,WILSON CREEK|Unavailable|Unavailable|Low(42),48.804444,-124.516667,WILSON CREEK|Unavailable|Unavailable|Low(42),50.122778,-119.563056,WILSON CREEK|Unavailable|Unavailable|Low(42),49.058889,-117.236111,WILSON CREEK|Unavailable|Unavailable|Low(42),51.386389,-120.679722,WILSON CREEK|Unavailable|Unavailable|Low(42),59.546667,-136.536667,WILSON CREEK|Unavailable|Unavailable|Low(42),49.45,-123.71667,WILSON CREEK|Unavailable|Unavailable|Low(42),56.431944,-120.188611,WILSON CREEK|Unavailable|Unavailable|Low(42),49.5675,-116.855,WILSON CREEK|Unavailable|Unavailable|Low(42),50.030278,-117.416111,WILSON CREEK|Unavailable|Unavailable|Low(42),59.866667,-132.5,NORTH|Unavailable|Unavailable|Low(35)",857e6223-cb55-4780-87be-beee57603cd6
sacramento mountains,united states,new mexico,otero,33.126475,-105.751932,no,High(95),,"33.126475,-105.751932,SACRAMENTO MOUNTAINS|Unavailable|Unavailable|High(95),32.792598,-105.560536,SACRAMENTO|Unavailable|Unavailable|Low(40)",5c781c9e-4ee3-45d3-a8bc-36a8f174a732
between pauquiplaya & pampa grande,peru,puno,sandia,-14.831837,-69.86983,no,Low(42),,"-14.831837,-69.86983,PAMPA GRANDE|Unavailable|Unavailable|Low(42)",624b6e8b-111d-41b6-a797-24be602984c8
quinsam l.,canada,british columbia,,49.983333,-125.433333,no,Low(37),,"49.983333,-125.433333,QUINSAM|Unavailable|Unavailable|Low(37)",66bf11ae-c40c-45c2-88a3-77d5f8d378cd
32 km w san angelo,united states,texas,irion,31.463328,-100.775188,no,High(86),,"31.463328,-100.775188,Distance West of SAN ANGELO|TX:ppl:22479@PPL@19.872@270|Unavailable|High(86),31.802383,-97.091669,WEST|TX:ppl:22721@PPL|Unavailable|Low(35)",e4a3eda8-93f3-4347-971f-fb76bf015a10
"west of morrison, highway i-70",united states,colorado,jefferson county,39.653599,-105.1911,no,Low(39),,"39.653599,-105.1911,MORRISON|CO:ppl:2920@PPL|Unavailable|Low(39)",84ce39b9-8fcd-4654-a117-76d00c1a1773
"arnold's ranch, near fort verde",united states,arizona,yavapai,34.716132,-111.994878,no,Low(35),,"34.716132,-111.994878,VERDE|Unavailable|Unavailable|Low(35)",f018c3d7-2b1f-4814-a3d4-4833bd05a15b
panoche peak,united states,california,mariposa,36.596899,-120.833514,no,Low(37),,"36.596899,-120.833514,PANOCHE|Unavailable|Unavailable|Low(37)",9487d651-6b08-4136-9331-719aed727ddb
