locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",7e0e4ef5-d2d4-4f5a-a4fc-1d478b3e903e
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",0e1e2750-bfb0-432c-b1b9-fb05597a6faa
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",6341fab9-25ff-4f75-bdaa-d42abf07d854
near paramaribo,suriname,,,5.829003,-55.162338,no,Medium(55),,"5.829003,-55.162338,Near PARAMARIBO|Unavailable|Unavailable|Medium(55),5.866667,-55.166667,Near PARAMARIBO|Unavailable|Unavailable|Medium(55)",483a5a32-fa6c-41f7-beb2-c1e7b621ed03
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",fedf57e8-d622-48e4-b5b6-5fafe78471f3
talamanca,costa rica,limon,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",6641cf10-8e85-420e-81b2-2e1ada55cd72
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",3f810ec9-6641-4730-9142-76366687192d
tonala,mexico,chiapas/vera cruz,,16.107931,-93.742859,yes,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",50e61acb-8ef5-40ee-a3d5-c8e665db3e10
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",1e324c61-bcb2-4ec4-8092-b7b9562d46c0
s of limoncocha; limoncocha,ecuador,napo,,-0.410681,-76.623776,no,Low(40),,"-0.410681,-76.623776,LIMONCOCHA|Unavailable|Unavailable|Low(40)",5a4dd516-2671-46a0-ac25-7cbbfacb6f8b
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",fd752705-2929-4ad9-a2b7-b79fb52099b6
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",19adeb6b-7e14-4142-8c33-641194e2a0b5
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",473baf38-fc65-4ace-bf9e-311810b6b920
demerara,guyana,,,6.8,-58.15,no,High(83),,"6.8,-58.15,DEMERARA|Unavailable|Unavailable|High(83)",06d444c5-a785-4aac-9d61-b83289b41280
tonala,mexico,chiapas/vera cruz,,16.096056,-93.654968,yes,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",1a4c60ae-6a09-4ad9-b35c-7bd3edb4ce6f
rupununi,guyana,,,,,no,,,,4eacecc7-6449-4990-9968-fa9113c46533
brownsville,united states,texas,,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",700929a7-ec24-48df-9b40-e650f88a26b0
"77 km nw madreion, 31 km n on line 6",paraguay,,,,,no,,,,79d86d4f-4d95-4d12-95e7-d82fbc6a73ec
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",cc16fb4a-40db-4a5c-be96-c91b5228a1e4
cosemba,brazil,,,,,no,,,,b42420e5-c284-4dc2-ac10-d3322ae4af55
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",0044b9bc-4d1d-4782-a2f1-1db465151e14
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",038afc97-6c17-4540-a5d2-a288fbeb0b64
frijoles,panama,canal zone,,7.65,-81.716667,no,High(83),,"7.65,-81.716667,FRIJOLES|Unavailable|Unavailable|High(83),9.173333,-79.796667,FRIJOLES|Unavailable|Unavailable|High(83),8.716667,-81.8,FRIJOLES|Unavailable|Unavailable|High(83)",e1518a34-180a-41db-a7bb-5d0b1bdf31e8
kuitaro river,guyana,,,,,no,,,,eed362e4-41a3-426a-a70b-2bec8be4ecb9
rio guaimaral,colombia,cesar,valledupar district,9.816667,-73.616667,no,High(88),,"9.816667,-73.616667,RIO GUAIMARAL|Unavailable|Unavailable|High(88),9.903222,-73.644746,GUAIMARAL|Unavailable|Unavailable|Low(39),9.230475,-73.662244,GUAIMARAL|Unavailable|Unavailable|Low(39)",7420571a-8284-4449-9ca5-2eece504ee4b
rupununi,guyana,,,,,no,,,,4373401e-de47-4b7b-b138-87e9264f3ec4
turrialba,costa rica,,,9.904666,-83.683519,no,High(84),,"9.904666,-83.683519,TURRIALBA|Unavailable|Unavailable|High(84)",94275336-f3b5-41b1-a02e-f1c73df6d345
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",7e304e3c-db63-42d1-9400-6efefa5e501d
"king ranch, norias division",united states,texas,kenedy,26.790059,-97.776106,no,Low(36),,"26.790059,-97.776106,NORIAS|Unavailable|Unavailable|Low(36)",ae255d66-ba58-4e74-951e-67b285dfaaa0
sarare,colombia,,,,,no,,,,14ff6462-3e11-4f20-8f93-fa7cfee18e72
tonala,mexico,chiapas/vera cruz,,23.316667,-104,no,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",5994fd43-e38e-4b6e-b960-cff8ab78931a
"canal zone, atlantic side",panama,,,9.166035,-79.740799,yes,,,,a251491f-6d54-411b-a9d0-a8955c9f7814
tonala,mexico,chiapas/vera cruz,,18.207322,-94.143156,yes,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",c685ac8e-ac3a-4d08-8eda-6ee4a5bc3256
brownsville,united states,texas,,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",ef82c66b-413b-4f2f-8564-d6d599fc9c1f
balfate,honduras,colon,balfate,15.8,-86.416667,no,High(82),,"15.8,-86.416667,BALFATE|Unavailable|Unavailable|High(82),15.716667,-86.283333,BALFATE|Unavailable|Unavailable|High(82),15.75,-86.366667,BALFATE|Unavailable|Unavailable|High(82)",a2d3fab4-58dd-4154-b0b6-6db94e872661
estrella valley,costa rica,,,9.716667,-83.116667,no,Low(38),,"9.716667,-83.116667,ESTRELLA|Unavailable|Unavailable|Low(38),9.776055,-83.959296,ESTRELLA|Unavailable|Unavailable|Low(38)",6e144c7d-c15b-4fc9-8803-48b4b2b77086
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",20051c84-31f4-40b8-a061-77811af287cd
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",78f8ff02-9d64-49cf-b26b-57506e96d682
turrialba,costa rica,,,9.904666,-83.683519,no,High(84),,"9.904666,-83.683519,TURRIALBA|Unavailable|Unavailable|High(84)",9109e083-e0bb-47a2-bfdc-766ffece15ac
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",bceffb56-e235-4e76-b2e6-1f7f34e100be
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",ca5dc66e-d19f-48da-8781-cc80f0cf79a6
tapajos river,brazil,para,santarem,-5.316667,-39.183333,no,Low(37),,"-5.316667,-39.183333,TAPAJOS|Unavailable|Unavailable|Low(37)",9bc523c4-1664-43b4-8d80-7eecafa1c2d3
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",a19fb089-a3c7-4506-9857-10d4e1ffec74
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",42636c7e-74f0-45aa-8157-c5969c1d9d42
talamanca,costa rica,limon,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",f5515ac6-7ce9-4275-bc31-8af24132c935
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",17f5ee68-8752-4229-8beb-a1113740e4e8
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",748d61b8-8dbb-48e9-9ac4-7b2b4ce142ac
indian territory,united states,oklahoma,texas,,,no,,,,79863c4a-8d12-482c-bf75-4af021ff0064
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",6b12cf26-bc31-4a09-bbc5-c0096bd0dd5f
"monte alegre, pachitea river",peru,huanuco,pachitea,-6.469201,-74.389907,no,Low(42),,"-6.469201,-74.389907,MONTE ALEGRE|Unavailable|Unavailable|Low(42),-9.416667,-75.166667,PACHITEA|Unavailable|Unavailable|Low(38),-11.059444,-73.711944,ALEGRE|Unavailable|Unavailable|Low(36),-4.616667,-81.216667,MONTE|Unavailable|Unavailable|Low(35),-12.793164,-75.88929,MONTE|Unavailable|Unavailable|Low(35)",dbb28ed1-4a31-4514-8139-32cc44eeccb2
orizaba (vera cruz),mexico,,,27.54494,-99.699699,no,Low(39),,"27.54494,-99.699699,VERA CRUZ|Unavailable|Unavailable|Low(39),16.239377,-93.233658,ORIZABA|Unavailable|Unavailable|Low(37),28.54349,-106.065009,ORIZABA|Unavailable|Unavailable|Low(37),32.641982,-115.51716,ORIZABA|Unavailable|Unavailable|Low(37),31.63818,-116.341459,ORIZABA|Unavailable|Unavailable|Low(37),18.233333,-92.116667,ORIZABA|Unavailable|Unavailable|Low(37),18.843025,-97.095077,ORIZABA|Unavailable|Unavailable|Low(37),18.851014,-97.100839,ORIZABA|Unavailable|Unavailable|Low(37),16.7,-93.4,ORIZABA|Unavailable|Unavailable|Low(37),27.811308,-108.118729,ORIZABA|Unavailable|Unavailable|Low(37),18.966667,-91.233333,ORIZABA|Unavailable|Unavailable|Low(37),20.093941,-90.312769,ORIZABA|Unavailable|Unavailable|Low(37),16.483333,-94.083333,ORIZABA|Unavailable|Unavailable|Low(37),18.241712,-91.876363,CRUZ|Unavailable|Unavailable|Low(34),29.033333,-110.783333,CRUZ|Unavailable|Unavailable|Low(34),16.458014,-90.531639,CRUZ|Unavailable|Unavailable|Low(34),23.517714,-105.355314,CRUZ|Unavailable|Unavailable|Low(34),23.701364,-100.41778,CRUZ|Unavailable|Unavailable|Low(34),18.4,-95.333333,CRUZ|Unavailable|Unavailable|Low(34),25.128056,-99.844016,CRUZ|Unavailable|Unavailable|Low(34),28.322298,-106.039476,CRUZ|Unavailable|Unavailable|Low(34),16.75,-95.183333,CRUZ|Unavailable|Unavailable|Low(34),29.016667,-109.216667,CRUZ|Unavailable|Unavailable|Low(34),29.216667,-110.166667,CRUZ|Unavailable|Unavailable|Low(34),22.35,-100.9,CRUZ|Unavailable|Unavailable|Low(34),27.133333,-109.4,CRUZ|Unavailable|Unavailable|Low(34),23.366667,-104.85,CRUZ|Unavailable|Unavailable|Low(34),24.113006,-99.214512,CRUZ|Unavailable|Unavailable|Low(34),21.983333,-100.666667,CRUZ|Unavailable|Unavailable|Low(34),22.466667,-101.016667,CRUZ|Unavailable|Unavailable|Low(34),29.833333,-109.316667,CRUZ|Unavailable|Unavailable|Low(34)",c6b0b9f4-9355-4fe7-8002-e307221b13e5
talamanca,costa rica,limon,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",fdd6efec-7988-4df6-9f39-1398b3c38391
libertad,guatemala,peten,,14.616667,-91.7,no,High(83),,"14.616667,-91.7,LIBERTAD|Unavailable|Unavailable|High(83)",31659eb1-10eb-40d2-a3d2-4fe1badcc5eb
rio gatuncia,panama,,,9.266944,-79.785278,no,Low(26),,"9.266944,-79.785278,RIO GATUN|Unavailable|Unavailable|Low(26),9.291667,-79.768889,RIO GATUN|Unavailable|Unavailable|Low(26),8.233333,-81,RIO GATU|Unavailable|Unavailable|Low(25)",813be49b-e0c7-40a3-b168-63d17ed48cf4
dadanawa ranch,guyana,upper takutu-upper essequibo,,2.833333,-59.516667,no,Low(38),,"2.833333,-59.516667,DADANAWA|Unavailable|Unavailable|Low(38)",d1d1c967-6fca-44b3-b1e6-509887966781
libertad,guatemala,peten,,14.616667,-91.7,no,High(83),,"14.616667,-91.7,LIBERTAD|Unavailable|Unavailable|High(83)",c84f8274-9daf-4b49-80b5-22ced71acb15
iquitos,peru,loreto,maynas,-3.749125,-73.253828,no,High(82),,"-3.749125,-73.253828,IQUITOS|Unavailable|Unavailable|High(82)",bb17290a-7fee-4c43-aab4-e4c8ae2d9c4b
mirador,mexico,veracruz,,19.213555,-96.879434,no,High(82),,"19.213555,-96.879434,MIRADOR|Unavailable|Unavailable|High(82),21.011683,-97.943869,MIRADOR|Unavailable|Unavailable|High(82),21.424716,-97.645013,MIRADOR|Unavailable|Unavailable|High(82),18.166667,-94.616667,MIRADOR|Unavailable|Unavailable|High(82),19.066667,-96.466667,MIRADOR|Unavailable|Unavailable|High(82)",25e3b774-6bcd-45c2-b3a3-e93de6ccb943
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",a434c903-199d-4eab-985a-9054c1aaf462
rio jaque,panama,darien,,7.525,-78.176944,no,High(84),,"7.525,-78.176944,RIO JAQUE|Unavailable|Unavailable|High(84),7.5175,-78.170278,JAQUE|Unavailable|Unavailable|Low(35)",3d32afda-43b2-448f-bf37-28d671e4f49f
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",64c4e283-2dd8-4dfc-9040-57f57c11416d
orizaba (vera cruz),mexico,,,27.54494,-99.699699,no,Low(39),,"27.54494,-99.699699,VERA CRUZ|Unavailable|Unavailable|Low(39),16.239377,-93.233658,ORIZABA|Unavailable|Unavailable|Low(37),28.54349,-106.065009,ORIZABA|Unavailable|Unavailable|Low(37),32.641982,-115.51716,ORIZABA|Unavailable|Unavailable|Low(37),31.63818,-116.341459,ORIZABA|Unavailable|Unavailable|Low(37),18.233333,-92.116667,ORIZABA|Unavailable|Unavailable|Low(37),18.843025,-97.095077,ORIZABA|Unavailable|Unavailable|Low(37),18.851014,-97.100839,ORIZABA|Unavailable|Unavailable|Low(37),16.7,-93.4,ORIZABA|Unavailable|Unavailable|Low(37),27.811308,-108.118729,ORIZABA|Unavailable|Unavailable|Low(37),18.966667,-91.233333,ORIZABA|Unavailable|Unavailable|Low(37),20.093941,-90.312769,ORIZABA|Unavailable|Unavailable|Low(37),16.483333,-94.083333,ORIZABA|Unavailable|Unavailable|Low(37),18.241712,-91.876363,CRUZ|Unavailable|Unavailable|Low(34),29.033333,-110.783333,CRUZ|Unavailable|Unavailable|Low(34),16.458014,-90.531639,CRUZ|Unavailable|Unavailable|Low(34),23.517714,-105.355314,CRUZ|Unavailable|Unavailable|Low(34),23.701364,-100.41778,CRUZ|Unavailable|Unavailable|Low(34),18.4,-95.333333,CRUZ|Unavailable|Unavailable|Low(34),25.128056,-99.844016,CRUZ|Unavailable|Unavailable|Low(34),28.322298,-106.039476,CRUZ|Unavailable|Unavailable|Low(34),16.75,-95.183333,CRUZ|Unavailable|Unavailable|Low(34),29.016667,-109.216667,CRUZ|Unavailable|Unavailable|Low(34),29.216667,-110.166667,CRUZ|Unavailable|Unavailable|Low(34),22.35,-100.9,CRUZ|Unavailable|Unavailable|Low(34),27.133333,-109.4,CRUZ|Unavailable|Unavailable|Low(34),23.366667,-104.85,CRUZ|Unavailable|Unavailable|Low(34),24.113006,-99.214512,CRUZ|Unavailable|Unavailable|Low(34),21.983333,-100.666667,CRUZ|Unavailable|Unavailable|Low(34),22.466667,-101.016667,CRUZ|Unavailable|Unavailable|Low(34),29.833333,-109.316667,CRUZ|Unavailable|Unavailable|Low(34)",37c9cf9e-1dee-4ac0-9997-4f144fa29a9b
iquitos,peru,loreto,maynas,-3.749125,-73.253828,no,High(82),,"-3.749125,-73.253828,IQUITOS|Unavailable|Unavailable|High(82)",9bd91199-4497-4dc8-b5e9-206ece27a51a
near rio joaquin,bolivia,s. central itenez,beni,-10.7,-66.333333,no,Low(37),,"-10.7,-66.333333,JOAQUIN|Unavailable|Unavailable|Low(37)",b7ac555b-fee9-4428-8afa-4fa27aa22a20
"cacoprieto, orizaba (vera cruz)",mexico,,,27.54494,-99.699699,no,Low(39),,"27.54494,-99.699699,VERA CRUZ|Unavailable|Unavailable|Low(39),16.239377,-93.233658,ORIZABA|Unavailable|Unavailable|Low(37),28.54349,-106.065009,ORIZABA|Unavailable|Unavailable|Low(37),32.641982,-115.51716,ORIZABA|Unavailable|Unavailable|Low(37),31.63818,-116.341459,ORIZABA|Unavailable|Unavailable|Low(37),18.233333,-92.116667,ORIZABA|Unavailable|Unavailable|Low(37),18.843025,-97.095077,ORIZABA|Unavailable|Unavailable|Low(37),18.851014,-97.100839,ORIZABA|Unavailable|Unavailable|Low(37),16.7,-93.4,ORIZABA|Unavailable|Unavailable|Low(37),27.811308,-108.118729,ORIZABA|Unavailable|Unavailable|Low(37),18.966667,-91.233333,ORIZABA|Unavailable|Unavailable|Low(37),20.093941,-90.312769,ORIZABA|Unavailable|Unavailable|Low(37),16.483333,-94.083333,ORIZABA|Unavailable|Unavailable|Low(37),18.241712,-91.876363,CRUZ|Unavailable|Unavailable|Low(34),29.033333,-110.783333,CRUZ|Unavailable|Unavailable|Low(34),16.458014,-90.531639,CRUZ|Unavailable|Unavailable|Low(34),23.517714,-105.355314,CRUZ|Unavailable|Unavailable|Low(34),23.701364,-100.41778,CRUZ|Unavailable|Unavailable|Low(34),18.4,-95.333333,CRUZ|Unavailable|Unavailable|Low(34),25.128056,-99.844016,CRUZ|Unavailable|Unavailable|Low(34),28.322298,-106.039476,CRUZ|Unavailable|Unavailable|Low(34),16.75,-95.183333,CRUZ|Unavailable|Unavailable|Low(34),29.016667,-109.216667,CRUZ|Unavailable|Unavailable|Low(34),29.216667,-110.166667,CRUZ|Unavailable|Unavailable|Low(34),22.35,-100.9,CRUZ|Unavailable|Unavailable|Low(34),27.133333,-109.4,CRUZ|Unavailable|Unavailable|Low(34),23.366667,-104.85,CRUZ|Unavailable|Unavailable|Low(34),24.113006,-99.214512,CRUZ|Unavailable|Unavailable|Low(34),21.983333,-100.666667,CRUZ|Unavailable|Unavailable|Low(34),22.466667,-101.016667,CRUZ|Unavailable|Unavailable|Low(34),29.833333,-109.316667,CRUZ|Unavailable|Unavailable|Low(34)",5ddf2023-277e-44fa-afd4-692c9ff94670
talamanca,costa rica,limon,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",7401f168-97d7-4ccd-a7fc-18580984f9f3
iquitos,peru,loreto,maynas,-3.749125,-73.253828,no,High(82),,"-3.749125,-73.253828,IQUITOS|Unavailable|Unavailable|High(82)",570c2875-6286-4fb4-9423-c5dc085695c7
limoncocha,ecuador,napo,,-0.410681,-76.623776,no,High(85),,"-0.410681,-76.623776,LIMONCOCHA|Unavailable|Unavailable|High(85)",63b6c875-2cbc-4512-86d7-fc40b0c44210
armila,panama,san blas,,8.662696,-77.450454,no,High(81),,"8.662696,-77.450454,ARMILA|Unavailable|Unavailable|High(81)",8dc87357-16cb-4b4e-9cd6-9ae0c2c38ecd
dadanawa,guyana,upper takutu-upper essequibo,,2.833333,-59.516667,no,High(83),,"2.833333,-59.516667,DADANAWA|Unavailable|Unavailable|High(83)",e7674fc6-7840-427c-ab98-f16e2c8d0d77
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",4de75d74-e5d5-42a2-88ff-60365de837f2
"dadanawa ranch, 30 mi e",guyana,upper takutu-upper essequibo,,2.833333,-59.516667,no,Low(38),,"2.833333,-59.516667,DADANAWA|Unavailable|Unavailable|Low(38)",e9be5638-a0ee-45f6-b3fd-5830941f2ef8
actun jih,mexico,yucatán,,20.766667,-89.983333,no,Low(35),,"20.766667,-89.983333,ACTUN|Unavailable|Unavailable|Low(35)",ee5d3fbe-a5a3-4e14-a72c-ebeec182ebf6
talamanca,costa rica,limon,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",9af08d0b-52dc-4ab9-bf2a-0152d4292367
actun spukil,mexico,yucatan,opichen,20.766667,-89.983333,no,Low(35),,"20.766667,-89.983333,ACTUN|Unavailable|Unavailable|Low(35)",d94c7b51-5854-489b-ab4e-61af4507a340
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",c604bf5e-d33d-41bd-983b-5a498d93a6e8
talamanca,costa rica,limon,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",3286947b-455e-40f7-bf07-a1da0a99bc9f
eagle pass,united states,texas,,28.709143,-100.499521,no,High(86),,"28.709143,-100.499521,EAGLE PASS|TX:ppl:21652@PPL|Unavailable|High(86),28.710715,-100.492735,(g1)Eagle Pass|Unavailable|Unavailable|Medium(55),28.71047,-100.49244,(g1)Eagle Pass|Unavailable|Unavailable|Medium(55)",dff6481e-78b9-4bfd-b47b-917abbd65f2b
libertad,guatemala,peten,,14.616667,-91.7,no,High(83),,"14.616667,-91.7,LIBERTAD|Unavailable|Unavailable|High(83)",c992ceaf-90b3-488a-aebd-f4519563e155
