locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
stuarts lake,canada,british columbia,,54.509393,-124.601831,yes,High(87),,"43.900556,-64.854722,STUARTS LAKE|Unavailable|Unavailable|High(87),44.76979,-77.88318,LAKE|Unavailable|Unavailable|Low(34),44.716667,-77.760556,LAKE|Unavailable|Unavailable|Low(34)",046e8844-0c12-45a6-bd5d-f00522a6bb6b
cross lake,canada,manitoba,,54.616667,-97.783333,no,High(86),,"54.616667,-97.783333,CROSS LAKE|CAN:water:356@PPL|Unavailable|High(86),54.783333,-97.366667,CROSS LAKE|CAN:water:356@LK|Unavailable|High(86),53.25,-99.5,CROSS LAKE|Unavailable|Unavailable|High(85),49.833333,-95.233333,CROSS|Unavailable|Unavailable|Low(35),49,-100.316667,ROSS LAKE|Unavailable|Unavailable|Low(26)",050cc3bf-6f27-436c-ab01-d47c24d230e3
delta junction,united states,alaska,,64.037778,-145.732222,no,High(89),,"64.037778,-145.732222,DELTA JUNCTION|Unavailable|Unavailable|High(89)",051954df-b5ae-4eb7-bf0c-f3bff69ed4b4
"hill city, 22 mi n on blue ridge mts.",united states,idaho,,43.507218,-111.872739,no,Medium(43),,"43.507218,-111.872739,Distance North of %BLUE RIDGE%|Unavailable|Unavailable|Medium(43),42.932514,-115.100895,Distance North of %BLUE RIDGE%|Unavailable|Unavailable|Medium(43),43.300454,-115.051181,HILL CITY|Unavailable|Unavailable|Low(39)",052f32b6-0b18-4912-ab56-fd40177b562f
vundik lake between porcupine and sheenjek river,united states,alaska,,67.366667,-143.8,no,Medium(56),,"67.366667,-143.8,(g1)Vundik Lake|Unavailable|Unavailable|Medium(56),66.739722,-144.566944,SHEENJEK RIVER|Unavailable|Unavailable|Low(44),67.363301,-143.830866,VUNDIK LAKE|Unavailable|Unavailable|Low(41),59.421389,-136.236944,PORCUPINE|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35)",05503f5a-3739-4a6a-8bf8-b8e36240f440
long lake,united states,alaska,,61.577079,-149.768722,no,High(85),,"61.577079,-149.768722,LONG LAKE|AK:water:17346@LAKE|Unavailable|High(85),61.805599,-148.215995,LONG LAKE|AK:water:17590@LAKE|Unavailable|High(85),63.54494,-152.644033,LONG LAKE|AK:water:16629@LAKE|Unavailable|High(85),61.869719,-147.246748,LONG LAKE|AK:water:17635@LAKE|Unavailable|High(85),61.724041,-150.08931,LONG LAKE|AK:water:17364@LAKE|Unavailable|High(85),58.188056,-133.765556,LONG LAKE|AK:water:18296@LAKE|Unavailable|High(85),60.141621,-155.055686,LONG LAKE|AK:water:19059@LAKE|Unavailable|High(85),61.560131,-149.208545,LONG LAKE|AK:water:17502@LAKE|Unavailable|High(85),63.200019,-142.276708,LONG LAKE|Unavailable|Unavailable|High(84),64.893578,-149.13425,LONG LAKE|Unavailable|Unavailable|High(84),65.138291,-151.594211,LONG LAKE|Unavailable|Unavailable|High(84),65.002767,-151.453518,LONG LAKE|Unavailable|Unavailable|High(84),62.200246,-146.181038,LONG LAKE|Unavailable|Unavailable|High(84),59.82309,-153.842471,LONG LAKE|Unavailable|Unavailable|High(84),62.265226,-150.314876,LONG LAKE|Unavailable|Unavailable|High(84),62.813576,-144.180944,LONG LAKE|Unavailable|Unavailable|High(84),62.55547,-143.404734,LONG LAKE|Unavailable|Unavailable|High(84),62.217222,-150.014722,LONG LAKE|Unavailable|Unavailable|High(84),66.567772,-159.959916,LONG LAKE|Unavailable|Unavailable|High(84),60.673686,-150.588636,LONG LAKE|Unavailable|Unavailable|High(84),58.166667,-133.733333,LONG LAKE|Unavailable|Unavailable|High(84),51.369722,179.268056,LONG LAKE|Unavailable|Unavailable|High(84),56.876961,-134.734245,LONG LAKE|Unavailable|Unavailable|High(84),55.914136,-131.480407,LONG LAKE|Unavailable|Unavailable|High(84),66.496366,-147.781684,LONG LAKE|Unavailable|Unavailable|High(84),66.178579,-142.402619,LONG LAKE|Unavailable|Unavailable|High(84),65.709908,-156.328862,LONG LAKE|Unavailable|Unavailable|High(84),65.529466,-156.298119,LONG LAKE|Unavailable|Unavailable|High(84),66.235397,-146.846758,LONG LAKE|Unavailable|Unavailable|High(84),61.383795,-143.285517,LONG LAKE|Unavailable|Unavailable|High(84),57.786446,-152.332912,LONG LAKE|Unavailable|Unavailable|High(84),66.284993,-148.15402,LONG LAKE|Unavailable|Unavailable|High(84),61.380033,-143.304694,(g1)Long Lake|Unavailable|Unavailable|Medium(54),64.403611,-155.497222,LONG|Unavailable|Unavailable|Low(34)",05510609-2e12-43ad-bb9a-786ea2295a48
"gakona, copper river",united states,alaska,,62.607572,-144.563747,no,Medium(57),,"62.607572,-144.563747,(g1)Copper River|Unavailable|Unavailable|Medium(57),59.526944,-154.518333,COPPER RIVER|Unavailable|Unavailable|Low(42),60.388611,-144.960833,COPPER RIVER|Unavailable|Unavailable|Low(42),62.301944,-145.301944,GAKONA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",055a9247-d48e-4d7f-a0aa-64c0f6ea7acc
"stevens village, mail slough",united states,alaska,,66.006389,-149.090833,no,Low(45),,"66.006389,-149.090833,STEVENS VILLAGE|Unavailable|Unavailable|Low(45),66.050556,-149.000556,MAIL SLOUGH|Unavailable|Unavailable|Low(41),58.156667,-136.186944,VILLAGE|Unavailable|Unavailable|Low(37)",0569dca4-67c2-40e2-9f11-94378d2648d1
"red river, selkirk settlement",canada,yukon,,60.735833,-132.113611,no,Low(39),,"60.735833,-132.113611,RED RIVER|Unavailable|Unavailable|Low(39),62.766667,-137.383333,SELKIRK|Unavailable|Unavailable|Low(37)",06d5ff6c-94a7-45a7-a331-4600575ba905
tazlina,united states,alaska,,62.05887,-145.428421,no,High(82),,"62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|High(82)",0584b6c2-228e-4744-b039-920dc6fa4cd7
gold king creek,united states,alaska,,64.339722,-148.027778,no,High(90),,"64.339722,-148.027778,GOLD KING CREEK|Unavailable|Unavailable|High(90),63.430278,-153.770556,KING CREEK|Unavailable|Unavailable|Low(40),64.357778,-144.272778,KING CREEK|Unavailable|Unavailable|Low(40),67.4575,-149.261667,KING CREEK|Unavailable|Unavailable|Low(40),61.871111,-161.873611,KING CREEK|Unavailable|Unavailable|Low(40),65.199167,-146.110278,KING CREEK|Unavailable|Unavailable|Low(40),67.655,-149.996667,KING CREEK|Unavailable|Unavailable|Low(40),55.841389,-130.851944,KING CREEK|Unavailable|Unavailable|Low(40),64.388889,-141.411389,KING CREEK|Unavailable|Unavailable|Low(40)",059a66b4-cba3-4e42-8da3-2c37014bd16f
godbout,canada,quebec,,49.316667,-67.6,no,High(83),,"49.316667,-67.6,GODBOUT|CAN:muni:4602@PPL|Unavailable|High(83)",05a9f1dd-1c32-4702-9a91-0d9d1721fcb1
beaver creek near burman lake,united states,alaska,,66.075901,-145.985657,no,Medium(56),,"66.075901,-145.985657,Near BURMAN LAKE|Unavailable|Unavailable|Medium(56),62.843056,-160.719167,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.377222,-153.814167,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.640278,-154.941667,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.709167,-155.751389,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.048611,-141.858333,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.066389,-155.677778,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.550833,-164.924167,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.760278,-146.463889,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.160833,-156.68,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.238611,-147.532778,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.338611,-157.185556,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.719444,-156.755833,BEAVER CREEK|Unavailable|Unavailable|Low(42),65.107222,-152.453056,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.225556,-141,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.779167,-158.713333,BEAVER CREEK|Unavailable|Unavailable|Low(42),0,0,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.083611,-131.23,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.803333,-155.066389,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.547222,-151.143889,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.286667,-132.622778,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.033333,-141.783333,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.813889,-149.430556,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.9325,-131.435278,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.558056,-158.580278,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.118611,-156.341111,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.058889,-150.847222,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.862222,-153.189444,BEAVER CREEK|Unavailable|Unavailable|Low(42),57.694722,-155.746389,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.752222,-151.508889,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.359444,-147.396389,BEAVER|Unavailable|Unavailable|Low(36),66.5,-146.916667,BEAVER|Unavailable|Unavailable|Low(36)",05d6d254-2422-4c06-9e50-2be5ec3a8601
mineral lakes,united states,alaska,,62.941466,-143.370112,no,Low(29),,"62.941466,-143.370112,MINERAL LAKE|Unavailable|Unavailable|Low(29)",05f3daa1-e0ae-4fd4-a299-52fcbd7b7316
"7 mi s of northway, nabesna river",united states,alaska,,62.860597,-141.937222,no,High(83),,"62.860597,-141.937222,Distance South of NORTHWAY|Unavailable|Unavailable|High(83),62.948099,-141.865833,Distance South of %NABESNA RIVER%|Unavailable|Unavailable|Medium(46),62.270866,-143.008611,Distance South of %NABESNA%|Unavailable|Unavailable|Medium(40),-0.10188,0,Distance South of %RIVER%|Unavailable|Unavailable|Medium(38)",062e4ed9-9c4e-4b8d-bb93-63a7f12b6281
gorge creek (undet.),canada,alberta,,53.6,-117.266667,no,Low(41),,"53.6,-117.266667,GORGE CREEK|Unavailable|Unavailable|Low(41)",06353619-6472-412a-8102-8a070d6af8f5
chisholm,canada,alberta,,54.916667,-114.166667,no,High(83),,"54.916667,-114.166667,CHISHOLM|Unavailable|Unavailable|High(83)",0639e5f7-1ddd-4457-add8-59d0e17a8dbd
jasper national park,canada,alberta,,52.75,-118.166667,no,High(96),,"52.75,-118.166667,JASPER NATIONAL PARK|CAN:park:156@PRK|Unavailable|High(96),52.883333,-118.083333,JASPER|CAN:muni:1203@PPL|Unavailable|Low(37)",06689905-f5f6-4597-a187-0d028fcf80d7
glennallen,united states,alaska,valdez-cordova,62.109167,-145.546389,no,High(85),,"62.109167,-145.546389,GLENNALLEN|Unavailable|Unavailable|High(85)",06943f0d-804a-4f27-b135-11581cbf46f4
dunbar trail; tolovana r,united states,alaska,,64.853889,-149.821667,no,Low(38),,"64.853889,-149.821667,TOLOVANA|Unavailable|Unavailable|Low(38),64.7575,-148.791389,DUNBAR|Unavailable|Unavailable|Low(36)",06b1968a-05cd-4512-8097-de68ede377c4
edmonton,canada,alberta,,53.55,-113.5,no,High(84),,"53.55,-113.5,EDMONTON|CAN:muni:1297@PPLA|Unavailable|High(84)",06d5ca13-85e5-4c3f-8727-1278220ab9c0
kobes creek,canada,british columbia,peace river regional district,56.786667,-128.4925,no,High(86),,"56.786667,-128.4925,KOBES CREEK|Unavailable|Unavailable|High(86),56.478611,-122.063333,KOBES CREEK|Unavailable|Unavailable|High(86),56.638889,-121.65,KOBES|Unavailable|Unavailable|Low(35)",06f69748-6f9d-4bd4-9fc5-e7388a2d828e
"bear creek, dot lake",united states,alaska,,61.495,-145.403611,no,Low(40),,"61.495,-145.403611,BEAR CREEK|Unavailable|Unavailable|Low(40),61.622222,-158.516389,BEAR CREEK|Unavailable|Unavailable|Low(40),59.421944,-161.124167,BEAR CREEK|Unavailable|Unavailable|Low(40),59.470833,-158.664722,BEAR CREEK|Unavailable|Unavailable|Low(40),63.573056,-156.149167,BEAR CREEK|Unavailable|Unavailable|Low(40),63.646389,-145.910556,BEAR CREEK|Unavailable|Unavailable|Low(40),62.255833,-145.3975,BEAR CREEK|Unavailable|Unavailable|Low(40),62.663056,-150.818889,BEAR CREEK|Unavailable|Unavailable|Low(40),57.393056,-154.033056,BEAR CREEK|Unavailable|Unavailable|Low(40),57.776667,-152.523056,BEAR CREEK|Unavailable|Unavailable|Low(40),66.203611,-147.628611,BEAR CREEK|Unavailable|Unavailable|Low(40),56.553611,-158.126389,BEAR CREEK|Unavailable|Unavailable|Low(40),58.281111,-134.776111,BEAR CREEK|Unavailable|Unavailable|Low(40),59.296389,-158.774722,BEAR CREEK|Unavailable|Unavailable|Low(40),58.089167,-153.168889,BEAR CREEK|Unavailable|Unavailable|Low(40),58.278889,-134.393333,BEAR CREEK|Unavailable|Unavailable|Low(40),64.528056,-165.333889,BEAR CREEK|Unavailable|Unavailable|Low(40),57.697222,-156.045833,BEAR CREEK|Unavailable|Unavailable|Low(40),59.006389,-156.900278,BEAR CREEK|Unavailable|Unavailable|Low(40),65.668611,-145.285833,BEAR CREEK|Unavailable|Unavailable|Low(40),66.158889,-155.553333,BEAR CREEK|Unavailable|Unavailable|Low(40),61.097222,-145.859444,BEAR CREEK|Unavailable|Unavailable|Low(40),61.483333,-143.240833,BEAR CREEK|Unavailable|Unavailable|Low(40),59.825278,-154.888056,BEAR CREEK|Unavailable|Unavailable|Low(40),61.010556,-159.921944,BEAR CREEK|Unavailable|Unavailable|Low(40),65.035,-147.143056,BEAR CREEK|Unavailable|Unavailable|Low(40),65.114167,-143.071944,BEAR CREEK|Unavailable|Unavailable|Low(40),64.700278,-145.283889,BEAR CREEK|Unavailable|Unavailable|Low(40),64.938056,-141.844722,BEAR CREEK|Unavailable|Unavailable|Low(40),65.343056,-143.0125,BEAR CREEK|Unavailable|Unavailable|Low(40),65.406944,-145.62,BEAR CREEK|Unavailable|Unavailable|Low(40),65.200833,-145.387778,BEAR CREEK|Unavailable|Unavailable|Low(40),65.299167,-149.833056,BEAR CREEK|Unavailable|Unavailable|Low(40)",06ff6b52-9ce4-488b-930d-d9e2609c21ee
manley hot springs,united states,alaska,,65.001111,-150.633889,no,High(93),,"65.001111,-150.633889,MANLEY HOT SPRINGS|Unavailable|Unavailable|High(93),64.923611,-154.835833,HOT SPRINGS|Unavailable|Unavailable|Low(41),65.283333,-148.9,HOT SPRINGS|Unavailable|Unavailable|Low(41),55.861944,-160.495,HOT SPRING|Unavailable|Unavailable|Low(27),65.005556,-150.631944,HOT SPRING|Unavailable|Unavailable|Low(27)",07086a1d-5631-4fbc-bc0b-89243d98d38b
eagle,united states,alaska,,64.788056,-141.2,no,High(80),,"64.788056,-141.2,EAGLE|Unavailable|Unavailable|High(80)",071cbcde-8e77-4c46-84b6-841ebf610696
dunbar trail,united states,alaska,,64.7575,-148.791389,no,Low(36),,"64.7575,-148.791389,DUNBAR|Unavailable|Unavailable|Low(36)",071d4cfc-426d-4b7f-b6bd-3a769b7d1ed2
"johnson road, fairbanks",united states,alaska,,64.845833,-147.720833,no,Medium(54),,"64.845833,-147.720833,(g1)Fairbanks|Unavailable|Unavailable|Medium(54),64.833333,-147.716667,(g1)Fairbanks|Unavailable|Unavailable|Medium(54),64.837778,-147.716389,FAIRBANKS|AK:ppl:587@PPL|Unavailable|Low(40),60.538056,-149.323333,JOHNSON|Unavailable|Unavailable|Low(37)",072eba8a-b5d1-4f0c-b1c3-f0b6eeb9c8df
tanana,united states,alaska,,65.171944,-152.078889,no,High(81),,"65.171944,-152.078889,TANANA|Unavailable|Unavailable|High(81)",0730c419-c864-4d07-b5cc-1b441c15675c
w of gulkana,united states,alaska,,62.271389,-145.382222,no,Low(37),,"62.271389,-145.382222,GULKANA|Unavailable|Unavailable|Low(37)",0732c38d-1437-406f-b329-10e2d56047c3
hodzana river,united states,alaska,,66.291667,-147.773056,no,High(88),,"66.291667,-147.773056,HODZANA RIVER|Unavailable|Unavailable|High(88),0,0,RIVER|Unavailable|Unavailable|Low(35)",073e58e5-b2f2-42f1-9d31-47c6c376fe18
shaw creek,united states,alaska,,58.855278,-161.586111,no,High(85),,"58.855278,-161.586111,SHAW CREEK|Unavailable|Unavailable|High(85),64.257778,-146.122778,SHAW CREEK|Unavailable|Unavailable|High(85),64.261111,-146.108333,SHAW CREEK|Unavailable|Unavailable|High(85)",08bec5d8-7479-435f-a7e8-65536bd40424
"barkerville, indian point creek",canada,british columbia,,59.618333,-134.096111,no,Low(42),,"59.618333,-134.096111,INDIAN POINT|Unavailable|Unavailable|Low(42),52.362222,-120.2725,INDIAN POINT|Unavailable|Unavailable|Low(42),49.949444,-124.860556,INDIAN POINT|Unavailable|Unavailable|Low(42),48.7025,-123.425,INDIAN POINT|Unavailable|Unavailable|Low(42),55.965,-123.220556,POINT CREEK|Unavailable|Unavailable|Low(41),53.066111,-121.517222,BARKERVILLE|Unavailable|Unavailable|Low(41)",0756b501-c4fa-4c54-96a0-04359457309b
whitecourt,canada,alberta,,54.133333,-115.683333,no,High(86),,"54.133333,-115.683333,WHITECOURT|CAN:muni:1245@PPL|Unavailable|High(86)",076fd65c-e03b-4c4a-9cc4-d4008c4c75c5
"white mountain, fish river",united states,alaska,,55.078333,-133.11,no,Low(44),,"55.078333,-133.11,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),62.381944,-143.035,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),64.681389,-163.405556,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),56.379167,-134.200278,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),64.586111,-163.35,FISH RIVER|Unavailable|Unavailable|Low(40),63.475,-152.887222,FISH RIVER|Unavailable|Unavailable|Low(40),65.855556,-160.430556,FISH RIVER|Unavailable|Unavailable|Low(40),66.663056,-159.955278,FISH RIVER|Unavailable|Unavailable|Low(40),0,0,RIVER|Unavailable|Unavailable|Low(35)",077df38a-b3e4-4cd9-ae29-47b2786ced13
"s of rampart, garnet creek",united states,alaska,,59.475556,-161.315278,no,Low(42),,"59.475556,-161.315278,GARNET CREEK|Unavailable|Unavailable|Low(42),67.563889,-149.411111,GARNET CREEK|Unavailable|Unavailable|Low(42),64.678889,-165.091111,GARNET CREEK|Unavailable|Unavailable|Low(42),56.576111,-132.364722,GARNET CREEK|Unavailable|Unavailable|Low(42),65.421944,-150.753889,GARNET CREEK|Unavailable|Unavailable|Low(42),65.505,-150.17,RAMPART|Unavailable|Unavailable|Low(37)",0781ec45-cef8-4821-b9f0-5d007c8994dd
"moose creek, eielson air force base",united states,alaska,,63.804708,-150.997714,no,Medium(56),,"63.804708,-150.997714,(g1)Moose Creek|Unavailable|Unavailable|Medium(56),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|Low(52),64.720278,-147.224722,MOOSE CREEK|AK:ppl:693@STREAM|Unavailable|Low(42),62.848333,-157.326944,MOOSE CREEK|Unavailable|Unavailable|Low(41),64.011667,-148.231111,MOOSE CREEK|Unavailable|Unavailable|Low(41),63.015278,-141.8125,MOOSE CREEK|Unavailable|Unavailable|Low(41),61.796667,-156.655833,MOOSE CREEK|Unavailable|Unavailable|Low(41),65.336111,-149.281667,MOOSE CREEK|Unavailable|Unavailable|Low(41),65.829444,-146.5675,MOOSE CREEK|Unavailable|Unavailable|Low(41),61.673611,-149.038611,MOOSE CREEK|Unavailable|Unavailable|Low(41),51.965278,177.529444,MOOSE CREEK|Unavailable|Unavailable|Low(41),67.375,-150.151111,MOOSE CREEK|Unavailable|Unavailable|Low(41),64.928611,-147.496667,MOOSE CREEK|Unavailable|Unavailable|Low(41),57.776389,-155.329167,MOOSE CREEK|Unavailable|Unavailable|Low(41),65.465556,-150.688611,MOOSE CREEK|Unavailable|Unavailable|Low(41),65.274722,-147.798611,MOOSE CREEK|Unavailable|Unavailable|Low(41),60.153333,-150.705,MOOSE CREEK|Unavailable|Unavailable|Low(41),59.805833,-151.05,MOOSE CREEK|Unavailable|Unavailable|Low(41),65.223889,-146.939722,MOOSE CREEK|Unavailable|Unavailable|Low(41),62.077778,-145.477222,MOOSE CREEK|Unavailable|Unavailable|Low(41),62.212222,-156.943889,MOOSE CREEK|Unavailable|Unavailable|Low(41),62.736944,-146.545278,MOOSE CREEK|Unavailable|Unavailable|Low(41),61.987778,-150.395556,MOOSE CREEK|Unavailable|Unavailable|Low(41),65.674444,-148.341111,MOOSE CREEK|Unavailable|Unavailable|Low(41),64.2805,-141.0027,MOOSE CREEK|Unavailable|Unavailable|Low(41),60.317778,-156.245,MOOSE CREEK|Unavailable|Unavailable|Low(41),62.754444,-157.982778,MOOSE CREEK|Unavailable|Unavailable|Low(41),64.088056,-155.100833,MOOSE CREEK|Unavailable|Unavailable|Low(41),64.923889,-148.074444,MOOSE CREEK|Unavailable|Unavailable|Low(41),65.335,-146.825556,MOOSE CREEK|Unavailable|Unavailable|Low(41),64.061667,-149.1575,MOOSE CREEK|Unavailable|Unavailable|Low(41),62.866667,-142.925833,MOOSE CREEK|Unavailable|Unavailable|Low(41),63.670556,-148.64,MOOSE CREEK|Unavailable|Unavailable|Low(41),63.888333,-150.903889,MOOSE CREEK|Unavailable|Unavailable|Low(41)",07945b42-3fe8-458a-99bf-17aa103f9606
shuswap,canada,british columbia,,50.533333,-116.01667,no,High(82),,"50.533333,-116.01667,SHUSWAP|Unavailable|Unavailable|High(82),50.533333,-116.033333,SHUSWAP|Unavailable|Unavailable|High(82),50.783333,-119.7,SHUSWAP|Unavailable|Unavailable|High(82)",0aa80810-11ff-4ace-bfc6-5fe8f9d97cce
platinum creek,united states,alaska,,58.895,-161.725833,no,High(89),,"58.895,-161.725833,PLATINUM CREEK|Unavailable|Unavailable|High(89),62.428333,-142.753611,PLATINUM CREEK|Unavailable|Unavailable|High(89),59.013056,-161.816389,PLATINUM|Unavailable|Unavailable|Low(38)",0839bfbb-249d-4caf-b3ab-c7a94861bb06
lochsa river,united states,idaho,,46.140184,-115.599579,no,High(87),,"46.140184,-115.599579,LOCHSA RIVER|Unavailable|Unavailable|High(87),46.421875,-115.109375,(g1)Lochsa River|Unavailable|Unavailable|Medium(57)",0840583e-c71a-44b3-b205-5e2c89372625
"loomis, 20 mi nw",united states,washington,,46.640568,-124.345308,no,High(81),,"46.640568,-124.345308,Distance NorthWest of LOOMIS|Unavailable|Unavailable|High(81),49.025224,-119.944242,Distance NorthWest of LOOMIS|Unavailable|Unavailable|High(81)",08520f0b-f4f7-401c-9e49-70adfe74e0be
fort providence,canada,northwest territories,mackenzie district,61.366667,-117.65,no,High(91),,"61.366667,-117.65,FORT PROVIDENCE|CAN:muni:1330@PPL|Unavailable|High(91),61.366667,-117.65,PROVIDENCE|Unavailable|Unavailable|Low(40)",085a66c5-c601-4a9b-a4a5-41bd925c9377
