locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
stuart lake,canada,british columbia,,54.55,-124.583333,no,High(86),,"54.55,-124.583333,STUART LAKE|Unavailable|Unavailable|High(86)",038ac857-a4e0-450b-bebc-64ccee795565
short creek,united states,alaska,,64.820278,-165.245556,no,High(86),,"64.820278,-165.245556,SHORT CREEK|Unavailable|Unavailable|High(86),64.820278,-165.373611,SHORT CREEK|Unavailable|Unavailable|High(86),65.439167,-166.306944,SHORT CREEK|Unavailable|Unavailable|High(86),57.369444,-156.419444,SHORT CREEK|Unavailable|Unavailable|High(86),62.468611,-151.023333,SHORT CREEK|Unavailable|Unavailable|High(86),64.365833,-155.563056,SHORT CREEK|Unavailable|Unavailable|High(86),65.928333,-166.096944,SHORT CREEK|Unavailable|Unavailable|High(86),56.268611,-133.326667,SHORT CREEK|Unavailable|Unavailable|High(86),56.004167,-131.526667,SHORT CREEK|Unavailable|Unavailable|High(86),64.7375,-155.516667,SHORT CREEK|Unavailable|Unavailable|High(86),67.484722,-149.229167,SHORT CREEK|Unavailable|Unavailable|High(86),62.883056,-160.968333,SHORT CREEK|Unavailable|Unavailable|High(86),65.866667,-162.437222,SHORT CREEK|Unavailable|Unavailable|High(86)",039d944e-94ec-4299-8b8a-b41ed7e39953
mile 20 nenana road,united states,alaska,,64.563889,-149.093056,no,Low(36),,"64.563889,-149.093056,NENANA|Unavailable|Unavailable|Low(36)",03a9100c-41d4-489c-bb8b-c42359551ed7
northway,united states,alaska,fairbanks north star borough,62.961667,-141.937222,no,High(83),,"62.961667,-141.937222,NORTHWAY|Unavailable|Unavailable|High(83)",03b24872-ac7f-4e34-a4eb-94873e90f75d
tanana river,united states,alaska,,65.160556,-151.960278,no,High(87),,"65.160556,-151.960278,TANANA RIVER|Unavailable|Unavailable|High(87),64.771,-147.59119,(g1)Tanana River|Unavailable|Unavailable|Medium(57),65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",03b552b2-18e0-4a32-afdf-79b02357324b
copper river,united states,alaska,,60.388611,-144.960833,no,High(87),,"60.388611,-144.960833,COPPER RIVER|Unavailable|Unavailable|High(87),59.526944,-154.518333,COPPER RIVER|Unavailable|Unavailable|High(87),62.607572,-144.563747,(g1)Copper River|Unavailable|Unavailable|Medium(57),0,0,RIVER|Unavailable|Unavailable|Low(35)",03c37c84-7b62-4dc0-a653-a2c850f0ad75
mile 141 richardson highway,united states,alaska,,64.286944,-146.339444,no,Low(40),,"64.286944,-146.339444,RICHARDSON|Unavailable|Unavailable|Low(40)",03e50f89-0c29-44f6-b6e5-ccbebdcdce85
1 mi from site love on murphy dome road,united states,alaska,,64.9525,-148.353333,no,Low(41),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|Low(41),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",03ed5be4-1f43-4869-be12-96416acf2e41
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",03fa1317-a0df-4355-b856-106c12c3da0c
"murphy dome road, tanana river",united states,alaska,,64.771,-147.59119,no,Medium(57),,"64.771,-147.59119,(g1)Tanana River|Unavailable|Unavailable|Medium(57),65.160556,-151.960278,TANANA RIVER|Unavailable|Unavailable|Low(42),64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|Low(41),65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",0403189b-42ed-40d8-bbb1-0cd624ef5f36
swan hills (town),canada,alberta,,54.866667,-115.75,no,Low(40),,"54.866667,-115.75,SWAN HILLS|Unavailable|Unavailable|Low(40),55.433333,-115.3,SWAN|Unavailable|Unavailable|Low(34)",04103b09-a268-4b18-a480-b394d865ab47
clearwater river,united states,idaho,,46.424884,-117.037102,no,High(91),,"46.424884,-117.037102,CLEARWATER RIVER|Unavailable|Unavailable|High(91),46.304688,-116.125,(g1)Clearwater River|Unavailable|Unavailable|Medium(61),46.022393,-115.890974,CLEARWATER|Unavailable|Unavailable|Low(40)",04135367-de92-4e08-acdf-3d8a38c6ccb9
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",04144665-fb50-450d-a537-dd4c31f2a295
chicken,united states,alaska,,64.073333,-141.936111,no,High(82),,"64.073333,-141.936111,CHICKEN|Unavailable|Unavailable|High(82)",0414eb27-1645-4c29-9be5-5fc5eecfb808
polly creek,united states,alaska,,60.484722,-156.978056,no,High(86),,"60.484722,-156.978056,POLLY CREEK|Unavailable|Unavailable|High(86),64.3075,-141.436944,POLLY CREEK|Unavailable|Unavailable|High(86),60.281914,-152.465638,POLLY CREEK|Unavailable|Unavailable|High(86)",041762c2-c7e4-4bd9-bca7-62ad3d0ff1ed
6 mi n of ferry,united states,alaska,,64.103285,-149.116667,no,High(81),,"64.103285,-149.116667,Distance North of FERRY|AK:ppl:590@PPL@6@0|Unavailable|High(81),64.014397,-149.130278,Distance North of FERRY|Unavailable|Unavailable|High(80)",041fa597-8dcf-4072-91f0-b90896c58fa6
umbagog lakes,united states,maine,,44.762884,-71.042703,no,Low(29),,"44.762884,-71.042703,UMBAGOG LAKE|Unavailable|Unavailable|Low(29)",041fc96c-69a2-4e55-8d5e-95649fbb271c
taylor hwy mile 27,united states,alaska,southeast fairbanks,65.727222,-164.848611,no,Low(36),,"65.727222,-164.848611,TAYLOR|Unavailable|Unavailable|Low(36)",4ade89eb-59a2-4a32-8f1c-737706225d99
tazlina river,united states,alaska,,62.038611,-145.387222,no,High(88),,"62.038611,-145.387222,TAZLINA RIVER|Unavailable|Unavailable|High(88),62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",043e0985-a6b3-4b8e-8aee-5c3ec8a2b54e
mcgrath,united states,alaska,yukon-koyukuk,62.956389,-155.595833,no,High(82),,"62.956389,-155.595833,MCGRATH|Unavailable|Unavailable|High(82)",06d5e89e-2d28-467f-bfa3-b996375360fa
"tok river, clearwater",united states,alaska,,63.363611,-142.841111,no,Low(39),,"63.363611,-142.841111,TOK RIVER|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",04502e51-2c8e-45ff-b55b-09933a390dd0
big porcupine creek,united states,montana,rosebud,46.29642,-106.814712,no,High(100),,"46.29642,-106.814712,BIG PORCUPINE CREEK->snapped to Big Porcupine Creek|Unavailable|Unavailable|High(100)",04584b87-97a5-46e2-9205-ddcbe2973b5e
stuarts lake,canada,british columbia,,54.509393,-124.601831,yes,High(87),,"43.900556,-64.854722,STUARTS LAKE|Unavailable|Unavailable|High(87),44.76979,-77.88318,LAKE|Unavailable|Unavailable|Low(34),44.716667,-77.760556,LAKE|Unavailable|Unavailable|Low(34)",046e8844-0c12-45a6-bd5d-f00522a6bb6b
mile 3 murphy dome road,united states,alaska,,64.9525,-148.353333,no,Low(41),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|Low(41),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",049035eb-8bd3-490d-8e4e-0345a832bf02
mile 16 tok road,united states,alaska,,63.336667,-142.985556,no,Low(33),,"63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",04a07b27-e14f-429d-8054-590057527e4d
sucker river,united states,alaska,,66.609167,-145.211667,no,High(87),,"66.609167,-145.211667,SUCKER RIVER|Unavailable|Unavailable|High(87),0,0,RIVER|Unavailable|Unavailable|Low(35)",04cf3c47-aeb2-4677-883a-e24fb3c7b0ad
oxford house,canada,manitoba,keewatin district,54.95,-95.266667,no,High(87),,"54.95,-95.266667,OXFORD HOUSE|Unavailable|Unavailable|High(87)",04e49c6a-4aa2-4d91-8513-8f3406fae9ad
cross lake,canada,manitoba,,54.616667,-97.783333,no,High(86),,"54.616667,-97.783333,CROSS LAKE|CAN:water:356@PPL|Unavailable|High(86),54.783333,-97.366667,CROSS LAKE|CAN:water:356@LK|Unavailable|High(86),53.25,-99.5,CROSS LAKE|Unavailable|Unavailable|High(85),49.833333,-95.233333,CROSS|Unavailable|Unavailable|Low(35),49,-100.316667,ROSS LAKE|Unavailable|Unavailable|Low(26)",050cc3bf-6f27-436c-ab01-d47c24d230e3
delta junction,united states,alaska,,64.037778,-145.732222,no,High(89),,"64.037778,-145.732222,DELTA JUNCTION|Unavailable|Unavailable|High(89)",051954df-b5ae-4eb7-bf0c-f3bff69ed4b4
northway,united states,alaska,fairbanks north star borough,62.961667,-141.937222,no,High(83),,"62.961667,-141.937222,NORTHWAY|Unavailable|Unavailable|High(83)",052b8b22-0ee4-4486-a189-4009ecc48948
"hill city, 22 mi n on blue ridge mts.",united states,idaho,,43.507218,-111.872739,no,Medium(43),,"43.507218,-111.872739,Distance North of %BLUE RIDGE%|Unavailable|Unavailable|Medium(43),42.932514,-115.100895,Distance North of %BLUE RIDGE%|Unavailable|Unavailable|Medium(43),43.300454,-115.051181,HILL CITY|Unavailable|Unavailable|Low(39)",052f32b6-0b18-4912-ab56-fd40177b562f
mile 183 richardson highway,united states,alaska,,64.286944,-146.339444,no,Low(40),,"64.286944,-146.339444,RICHARDSON|Unavailable|Unavailable|Low(40)",053da123-95a0-4795-bbfa-17449f776ec3
vundik lake between porcupine and sheenjek river,united states,alaska,,67.366667,-143.8,no,Medium(56),,"67.366667,-143.8,(g1)Vundik Lake|Unavailable|Unavailable|Medium(56),66.739722,-144.566944,SHEENJEK RIVER|Unavailable|Unavailable|Low(44),67.363301,-143.830866,VUNDIK LAKE|Unavailable|Unavailable|Low(41),59.421389,-136.236944,PORCUPINE|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35)",05503f5a-3739-4a6a-8bf8-b8e36240f440
long lake,united states,alaska,,61.577079,-149.768722,no,High(85),,"61.577079,-149.768722,LONG LAKE|AK:water:17346@LAKE|Unavailable|High(85),61.805599,-148.215995,LONG LAKE|AK:water:17590@LAKE|Unavailable|High(85),63.54494,-152.644033,LONG LAKE|AK:water:16629@LAKE|Unavailable|High(85),61.869719,-147.246748,LONG LAKE|AK:water:17635@LAKE|Unavailable|High(85),61.724041,-150.08931,LONG LAKE|AK:water:17364@LAKE|Unavailable|High(85),58.188056,-133.765556,LONG LAKE|AK:water:18296@LAKE|Unavailable|High(85),60.141621,-155.055686,LONG LAKE|AK:water:19059@LAKE|Unavailable|High(85),61.560131,-149.208545,LONG LAKE|AK:water:17502@LAKE|Unavailable|High(85),63.200019,-142.276708,LONG LAKE|Unavailable|Unavailable|High(84),64.893578,-149.13425,LONG LAKE|Unavailable|Unavailable|High(84),65.138291,-151.594211,LONG LAKE|Unavailable|Unavailable|High(84),65.002767,-151.453518,LONG LAKE|Unavailable|Unavailable|High(84),62.200246,-146.181038,LONG LAKE|Unavailable|Unavailable|High(84),59.82309,-153.842471,LONG LAKE|Unavailable|Unavailable|High(84),62.265226,-150.314876,LONG LAKE|Unavailable|Unavailable|High(84),62.813576,-144.180944,LONG LAKE|Unavailable|Unavailable|High(84),62.55547,-143.404734,LONG LAKE|Unavailable|Unavailable|High(84),62.217222,-150.014722,LONG LAKE|Unavailable|Unavailable|High(84),66.567772,-159.959916,LONG LAKE|Unavailable|Unavailable|High(84),60.673686,-150.588636,LONG LAKE|Unavailable|Unavailable|High(84),58.166667,-133.733333,LONG LAKE|Unavailable|Unavailable|High(84),51.369722,179.268056,LONG LAKE|Unavailable|Unavailable|High(84),56.876961,-134.734245,LONG LAKE|Unavailable|Unavailable|High(84),55.914136,-131.480407,LONG LAKE|Unavailable|Unavailable|High(84),66.496366,-147.781684,LONG LAKE|Unavailable|Unavailable|High(84),66.178579,-142.402619,LONG LAKE|Unavailable|Unavailable|High(84),65.709908,-156.328862,LONG LAKE|Unavailable|Unavailable|High(84),65.529466,-156.298119,LONG LAKE|Unavailable|Unavailable|High(84),66.235397,-146.846758,LONG LAKE|Unavailable|Unavailable|High(84),61.383795,-143.285517,LONG LAKE|Unavailable|Unavailable|High(84),57.786446,-152.332912,LONG LAKE|Unavailable|Unavailable|High(84),66.284993,-148.15402,LONG LAKE|Unavailable|Unavailable|High(84),61.380033,-143.304694,(g1)Long Lake|Unavailable|Unavailable|Medium(54),64.403611,-155.497222,LONG|Unavailable|Unavailable|Low(34)",05510609-2e12-43ad-bb9a-786ea2295a48
"gakona, copper river",united states,alaska,,62.607572,-144.563747,no,Medium(57),,"62.607572,-144.563747,(g1)Copper River|Unavailable|Unavailable|Medium(57),59.526944,-154.518333,COPPER RIVER|Unavailable|Unavailable|Low(42),60.388611,-144.960833,COPPER RIVER|Unavailable|Unavailable|Low(42),62.301944,-145.301944,GAKONA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",055a9247-d48e-4d7f-a0aa-64c0f6ea7acc
mile 1274 tok highway,united states,alaska,,63.336667,-142.985556,no,Low(33),,"63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",05642912-b0f5-4fce-a8a3-3f77dedc1cce
"stevens village, mail slough",united states,alaska,,66.006389,-149.090833,no,Low(45),,"66.006389,-149.090833,STEVENS VILLAGE|Unavailable|Unavailable|Low(45),66.050556,-149.000556,MAIL SLOUGH|Unavailable|Unavailable|Low(41),58.156667,-136.186944,VILLAGE|Unavailable|Unavailable|Low(37)",0569dca4-67c2-40e2-9f11-94378d2648d1
mile 31 taylor highway,united states,alaska,,65.727222,-164.848611,no,Low(36),,"65.727222,-164.848611,TAYLOR|Unavailable|Unavailable|Low(36)",057f9de9-e661-4a8d-b1cb-d98b2a177e9e
"red river, selkirk settlement",canada,yukon,,60.735833,-132.113611,no,Low(39),,"60.735833,-132.113611,RED RIVER|Unavailable|Unavailable|Low(39),62.766667,-137.383333,SELKIRK|Unavailable|Unavailable|Low(37)",06d5ff6c-94a7-45a7-a331-4600575ba905
tazlina,united states,alaska,,62.05887,-145.428421,no,High(82),,"62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|High(82)",0584b6c2-228e-4744-b039-920dc6fa4cd7
mile 28 richardson highway,united states,alaska,,64.286944,-146.339444,no,Low(40),,"64.286944,-146.339444,RICHARDSON|Unavailable|Unavailable|Low(40)",05978e89-4ad7-430f-818e-4f6a7e0fee8c
gold king creek,united states,alaska,,64.339722,-148.027778,no,High(90),,"64.339722,-148.027778,GOLD KING CREEK|Unavailable|Unavailable|High(90),63.430278,-153.770556,KING CREEK|Unavailable|Unavailable|Low(40),64.357778,-144.272778,KING CREEK|Unavailable|Unavailable|Low(40),67.4575,-149.261667,KING CREEK|Unavailable|Unavailable|Low(40),61.871111,-161.873611,KING CREEK|Unavailable|Unavailable|Low(40),65.199167,-146.110278,KING CREEK|Unavailable|Unavailable|Low(40),67.655,-149.996667,KING CREEK|Unavailable|Unavailable|Low(40),55.841389,-130.851944,KING CREEK|Unavailable|Unavailable|Low(40),64.388889,-141.411389,KING CREEK|Unavailable|Unavailable|Low(40)",059a66b4-cba3-4e42-8da3-2c37014bd16f
delta junction,united states,alaska,,64.037778,-145.732222,no,High(89),,"64.037778,-145.732222,DELTA JUNCTION|Unavailable|Unavailable|High(89)",05c91685-257d-498c-afd7-dafef8f72a4b
godbout,canada,quebec,,49.316667,-67.6,no,High(83),,"49.316667,-67.6,GODBOUT|CAN:muni:4602@PPL|Unavailable|High(83)",05a9f1dd-1c32-4702-9a91-0d9d1721fcb1
mcgrath,united states,alaska,,62.956389,-155.595833,no,High(82),,"62.956389,-155.595833,MCGRATH|Unavailable|Unavailable|High(82)",05b87467-7959-4928-a151-04cfe85bc693
rampart,united states,alaska,,65.505,-150.17,no,High(82),,"65.505,-150.17,RAMPART|Unavailable|Unavailable|High(82)",05c68f41-a130-4844-ad52-492a05319714
beaver creek near burman lake,united states,alaska,,66.075901,-145.985657,no,Medium(56),,"66.075901,-145.985657,Near BURMAN LAKE|Unavailable|Unavailable|Medium(56),62.843056,-160.719167,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.377222,-153.814167,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.640278,-154.941667,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.709167,-155.751389,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.048611,-141.858333,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.066389,-155.677778,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.550833,-164.924167,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.760278,-146.463889,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.160833,-156.68,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.238611,-147.532778,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.338611,-157.185556,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.719444,-156.755833,BEAVER CREEK|Unavailable|Unavailable|Low(42),65.107222,-152.453056,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.225556,-141,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.779167,-158.713333,BEAVER CREEK|Unavailable|Unavailable|Low(42),0,0,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.083611,-131.23,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.803333,-155.066389,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.547222,-151.143889,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.286667,-132.622778,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.033333,-141.783333,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.813889,-149.430556,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.9325,-131.435278,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.558056,-158.580278,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.118611,-156.341111,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.058889,-150.847222,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.862222,-153.189444,BEAVER CREEK|Unavailable|Unavailable|Low(42),57.694722,-155.746389,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.752222,-151.508889,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.359444,-147.396389,BEAVER|Unavailable|Unavailable|Low(36),66.5,-146.916667,BEAVER|Unavailable|Unavailable|Low(36)",05d6d254-2422-4c06-9e50-2be5ec3a8601
murphy dome road,united states,alaska,,64.9525,-148.353333,no,Low(41),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|Low(41),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",05d93076-2b54-418b-a7df-b840530d0a5f
mineral lakes,united states,alaska,,62.941466,-143.370112,no,Low(29),,"62.941466,-143.370112,MINERAL LAKE|Unavailable|Unavailable|Low(29)",05f3daa1-e0ae-4fd4-a299-52fcbd7b7316
tanana river,united states,alaska,,65.160556,-151.960278,no,High(87),,"65.160556,-151.960278,TANANA RIVER|Unavailable|Unavailable|High(87),64.771,-147.59119,(g1)Tanana River|Unavailable|Unavailable|Medium(57),65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",061d4e33-4654-4acf-8b95-1ee27012f60b
swan hills (town),canada,alberta,,54.866667,-115.75,no,Low(40),,"54.866667,-115.75,SWAN HILLS|Unavailable|Unavailable|Low(40),55.433333,-115.3,SWAN|Unavailable|Unavailable|Low(34)",06fecb7c-95a2-46f5-a65a-a4050c60c8e7
"7 mi s of northway, nabesna river",united states,alaska,,62.860597,-141.937222,no,High(83),,"62.860597,-141.937222,Distance South of NORTHWAY|Unavailable|Unavailable|High(83),62.948099,-141.865833,Distance South of %NABESNA RIVER%|Unavailable|Unavailable|Medium(46),62.270866,-143.008611,Distance South of %NABESNA%|Unavailable|Unavailable|Medium(40),-0.10188,0,Distance South of %RIVER%|Unavailable|Unavailable|Medium(38)",062e4ed9-9c4e-4b8d-bb93-63a7f12b6281
"squaw, rampart",united states,alaska,,65.505,-150.17,no,Low(37),,"65.505,-150.17,RAMPART|Unavailable|Unavailable|Low(37)",062e6810-64dd-4a7d-957f-7cde6acef758
gorge creek (undet.),canada,alberta,,53.6,-117.266667,no,Low(41),,"53.6,-117.266667,GORGE CREEK|Unavailable|Unavailable|Low(41)",06353619-6472-412a-8102-8a070d6af8f5
chisholm,canada,alberta,,54.916667,-114.166667,no,High(83),,"54.916667,-114.166667,CHISHOLM|Unavailable|Unavailable|High(83)",0639e5f7-1ddd-4457-add8-59d0e17a8dbd
murphy dome road,united states,alaska,,64.9525,-148.353333,no,Low(41),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|Low(41),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",063dec73-68af-4538-8670-f70cb08906f7
gulkana river,united states,alaska,,62.220833,-145.392778,no,High(88),,"62.220833,-145.392778,GULKANA RIVER|Unavailable|Unavailable|High(88),62.271389,-145.382222,GULKANA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",064c6348-c1a0-4684-84c0-5be5e092b39e
mile 1282 tok highway,united states,alaska,,63.336667,-142.985556,no,Low(33),,"63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",06512835-e274-4500-a6ea-42768a2ccf8d
fort simpson,canada,northwest territories,mackenzie district,61.85,-121.333333,no,High(88),,"61.85,-121.333333,FORT SIMPSON|CAN:muni:159@PPL|Unavailable|High(88),61.85,-121.333333,SIMPSON|Unavailable|Unavailable|Low(37)",065dbf38-81e4-4d5a-963d-07cbafe72910
jasper national park,canada,alberta,,52.75,-118.166667,no,High(96),,"52.75,-118.166667,JASPER NATIONAL PARK|CAN:park:156@PRK|Unavailable|High(96),52.883333,-118.083333,JASPER|CAN:muni:1203@PPL|Unavailable|Low(37)",06689905-f5f6-4597-a187-0d028fcf80d7
